profile_id,rent_room_id,score,timestamp
B00091,A01574,1,2018-03-19 19:21:55
B00048,A02331,5,2018-03-19 19:27:24
B00021,A03242,3,2018-03-19 19:43:18
B00029,A03550,3,2018-03-19 20:02:00
B00073,A03152,2,2018-03-19 20:03:51
B00066,A01780,2,2018-03-19 20:06:05
B00023,A00195,4,2018-03-19 20:19:43
B00024,A00173,5,2018-03-19 20:34:18
B00014,A03810,4,2018-03-19 20:40:31
B00047,A00742,5,2018-03-19 20:43:17
B00009,A03302,4,2018-03-19 20:43:25
B00029,A01494,1,2018-03-19 20:47:39
B00050,A03751,4,2018-03-19 21:32:35
B00042,A01353,2,2018-03-19 22:01:15
B00026,A03783,2,2018-03-19 22:07:17
B00045,A02990,3,2018-03-19 22:37:47
B00082,A02547,5,2018-03-19 22:46:26
B00020,A03041,4,2018-03-19 22:58:58
B00022,A01551,3,2018-03-19 23:08:35
B00002,A01981,4,2018-03-19 23:08:45
B00068,A03667,4,2018-03-19 23:10:31
B00084,A03613,4,2018-03-19 23:26:25
B00094,A02529,2,2018-03-19 23:36:55
B00025,A01348,1,2018-03-19 23:46:32
B00077,A01804,2,2018-03-19 23:51:26
B00050,A01452,5,2018-03-19 23:54:22
B00026,A01295,4,2018-03-19 23:54:59
B00078,A00906,4,2018-03-20 00:11:43
B00014,A00977,2,2018-03-20 00:31:37
B00071,A01819,1,2018-03-20 00:37:52
B00015,A01283,2,2018-03-20 00:40:48
B00075,A00217,5,2018-03-20 00:41:23
B00015,A00654,2,2018-03-20 01:01:13
B00056,A01842,5,2018-03-20 01:09:30
B00089,A03516,2,2018-03-20 01:09:48
B00060,A03402,5,2018-03-20 01:44:37
B00055,A01460,1,2018-03-20 01:44:54
B00030,A00288,5,2018-03-20 01:49:39
B00095,A02716,3,2018-03-20 01:53:27
B00078,A02199,4,2018-03-20 02:04:18
B00018,A00391,4,2018-03-20 02:15:04
B00081,A01837,4,2018-03-20 02:19:33
B00072,A01079,5,2018-03-20 02:20:14
B00004,A00731,3,2018-03-20 02:35:41
B00082,A00810,5,2018-03-20 02:38:54
B00031,A02075,5,2018-03-20 03:10:25
B00038,A03023,3,2018-03-20 03:10:29
B00072,A01577,3,2018-03-20 03:29:11
B00080,A00119,2,2018-03-20 03:31:15
B00032,A00705,1,2018-03-20 04:04:30
B00056,A03580,4,2018-03-20 04:06:17
B00076,A01000,2,2018-03-20 04:18:10
B00084,A02027,5,2018-03-20 04:27:08
B00010,A00277,2,2018-03-20 04:40:02
B00017,A03484,2,2018-03-20 04:47:38
B00022,A02740,4,2018-03-20 04:48:57
B00046,A02518,4,2018-03-20 04:52:33
B00019,A00833,3,2018-03-20 05:05:13
B00052,A03332,1,2018-03-20 05:16:50
B00005,A00688,1,2018-03-20 05:41:19
B00058,A00574,5,2018-03-20 05:49:23
B00042,A03018,2,2018-03-20 06:10:31
B00040,A00794,1,2018-03-20 06:15:26
B00095,A01159,3,2018-03-20 06:38:38
B00002,A03738,5,2018-03-20 06:41:02
B00067,A02347,5,2018-03-20 06:51:11
B00009,A02543,5,2018-03-20 07:06:33
B00083,A03069,4,2018-03-20 07:06:40
B00057,A03143,2,2018-03-20 07:23:12
B00030,A03273,5,2018-03-20 07:37:20
B00007,A01750,2,2018-03-20 07:56:00
B00090,A03785,1,2018-03-20 07:57:21
B00051,A00163,4,2018-03-20 08:16:24
B00067,A03377,1,2018-03-20 08:18:36
B00095,A01731,4,2018-03-20 09:07:18
B00040,A01693,5,2018-03-20 09:11:18
B00065,A00057,3,2018-03-20 09:15:15
B00085,A01221,5,2018-03-20 09:33:03
B00076,A01052,5,2018-03-20 09:44:30
B00077,A00821,2,2018-03-20 09:46:11
B00042,A01738,5,2018-03-20 09:50:23
B00075,A01959,1,2018-03-20 09:51:25
B00099,A02399,5,2018-03-20 10:24:05
B00004,A01378,2,2018-03-20 10:30:20
B00026,A03031,4,2018-03-20 10:44:13
B00059,A02710,1,2018-03-20 11:00:29
B00085,A00783,2,2018-03-20 11:07:02
B00011,A00110,2,2018-03-20 11:09:10
B00096,A00576,2,2018-03-20 11:14:56
B00029,A03400,5,2018-03-20 11:15:32
B00050,A03463,2,2018-03-20 11:19:33
B00027,A01528,4,2018-03-20 11:32:01
B00043,A01503,5,2018-03-20 11:35:15
B00087,A00691,5,2018-03-20 11:57:40
B00018,A03291,2,2018-03-20 12:23:02
B00090,A01687,5,2018-03-20 12:30:20
B00090,A02077,5,2018-03-20 12:52:19
B00013,A02688,3,2018-03-20 12:55:25
B00094,A01399,1,2018-03-20 12:56:12
B00054,A02754,4,2018-03-20 13:10:28
B00033,A02524,1,2018-03-20 13:18:16
B00029,A02690,5,2018-03-20 13:18:27
B00069,A01607,4,2018-03-20 13:23:31
B00047,A02872,1,2018-03-20 13:27:11
B00018,A01872,4,2018-03-20 13:40:34
B00027,A02493,2,2018-03-20 13:42:43
B00056,A03292,3,2018-03-20 13:44:15
B00057,A00790,2,2018-03-20 13:54:08
B00089,A01215,4,2018-03-20 13:55:21
B00044,A02161,4,2018-03-20 14:01:59
B00068,A01787,1,2018-03-20 14:03:58
B00058,A02673,1,2018-03-20 14:17:21
B00004,A02250,3,2018-03-20 14:32:02
B00006,A02293,3,2018-03-20 14:44:16
B00091,A01856,4,2018-03-20 14:57:05
B00094,A01600,4,2018-03-20 14:59:46
B00017,A02880,1,2018-03-20 15:09:19
B00046,A03565,1,2018-03-20 15:36:15
B00039,A00411,3,2018-03-20 15:41:08
B00045,A00731,3,2018-03-20 15:46:45
B00057,A01072,1,2018-03-20 15:56:31
B00033,A03640,5,2018-03-20 16:14:45
B00079,A00825,5,2018-03-20 16:22:02
B00026,A01706,2,2018-03-20 16:30:51
B00077,A03332,5,2018-03-20 16:33:02
B00098,A02358,5,2018-03-20 16:54:07
B00023,A02858,3,2018-03-20 16:56:57
B00023,A00714,2,2018-03-20 16:57:34
B00070,A00553,2,2018-03-20 16:58:06
B00007,A00520,2,2018-03-20 17:01:05
B00077,A00419,4,2018-03-20 17:11:07
B00062,A00822,4,2018-03-20 17:17:06
B00026,A01696,4,2018-03-20 17:25:31
B00046,A00771,2,2018-03-20 17:33:56
B00094,A01311,5,2018-03-20 17:40:40
B00060,A03400,3,2018-03-20 17:52:12
B00097,A02187,2,2018-03-20 17:54:15
B00069,A00887,5,2018-03-20 18:20:42
B00005,A03223,2,2018-03-20 18:20:54
B00067,A03534,2,2018-03-20 18:54:47
B00072,A02620,4,2018-03-20 19:01:20
B00094,A02901,4,2018-03-20 19:16:00
B00083,A03592,2,2018-03-20 19:19:22
B00002,A03145,4,2018-03-20 19:23:51
B00075,A03254,3,2018-03-20 19:33:47
B00033,A00670,1,2018-03-20 19:39:23
B00049,A01505,1,2018-03-20 19:45:35
B00061,A02833,3,2018-03-20 19:48:45
B00006,A00035,4,2018-03-20 19:53:58
B00081,A00387,3,2018-03-20 20:21:16
B00009,A02146,1,2018-03-20 20:42:38
B00051,A02162,4,2018-03-20 21:33:52
B00035,A03647,4,2018-03-20 21:40:44
B00001,A03034,2,2018-03-20 21:50:39
B00016,A01306,3,2018-03-20 22:07:45
B00092,A01251,5,2018-03-20 22:17:07
B00010,A02852,4,2018-03-20 22:31:31
B00018,A02693,4,2018-03-20 22:32:10
B00037,A00127,3,2018-03-20 23:29:17
B00069,A00794,3,2018-03-20 23:31:18
B00095,A02872,2,2018-03-21 00:03:21
B00029,A02677,1,2018-03-21 00:10:34
B00064,A02896,5,2018-03-21 00:11:30
B00089,A00283,5,2018-03-21 00:19:09
B00029,A02452,5,2018-03-21 00:51:17
B00038,A02436,4,2018-03-21 00:57:48
B00005,A00179,5,2018-03-21 01:02:01
B00032,A03020,1,2018-03-21 01:10:59
B00027,A03696,2,2018-03-21 01:32:44
B00042,A02588,4,2018-03-21 01:38:23
B00030,A02355,1,2018-03-21 02:15:53
B00094,A02772,3,2018-03-21 02:25:11
B00077,A02750,5,2018-03-21 02:26:47
B00024,A02760,1,2018-03-21 02:33:51
B00068,A03581,4,2018-03-21 02:57:04
B00042,A00079,5,2018-03-21 02:58:48
B00084,A00193,3,2018-03-21 03:01:09
B00020,A03283,5,2018-03-21 03:10:05
B00082,A03821,5,2018-03-21 03:20:38
B00010,A03028,4,2018-03-21 03:35:07
B00027,A00854,5,2018-03-21 03:50:59
B00019,A01382,4,2018-03-21 03:55:58
B00086,A02509,2,2018-03-21 04:02:34
B00095,A00683,3,2018-03-21 04:24:28
B00001,A00213,5,2018-03-21 04:51:14
B00005,A00759,2,2018-03-21 04:51:39
B00066,A00830,5,2018-03-21 04:52:06
B00038,A01638,2,2018-03-21 05:03:30
B00052,A03153,4,2018-03-21 05:10:41
B00050,A01469,5,2018-03-21 05:10:44
B00069,A00284,1,2018-03-21 05:50:16
B00034,A03535,4,2018-03-21 06:02:43
B00040,A03468,5,2018-03-21 06:19:25
B00051,A02461,4,2018-03-21 06:49:17
B00047,A03602,1,2018-03-21 07:07:45
B00001,A03408,4,2018-03-21 07:21:55
B00080,A02619,5,2018-03-21 07:33:36
B00048,A00395,3,2018-03-21 07:44:31
B00038,A01062,1,2018-03-21 07:55:33
B00093,A03271,5,2018-03-21 07:57:27
B00086,A00324,2,2018-03-21 08:13:59
B00008,A03537,1,2018-03-21 08:21:59
B00048,A02497,2,2018-03-21 08:31:52
B00015,A01619,4,2018-03-21 08:32:46
B00065,A03504,3,2018-03-21 08:39:20
B00097,A00477,1,2018-03-21 08:51:54
B00048,A01374,2,2018-03-21 08:59:06
B00005,A00952,3,2018-03-21 09:08:03
B00034,A00815,3,2018-03-21 09:14:41
B00083,A02535,2,2018-03-21 09:45:59
B00007,A02129,5,2018-03-21 09:47:29
B00080,A00085,4,2018-03-21 09:59:59
B00026,A03027,4,2018-03-21 10:12:10
B00012,A02813,5,2018-03-21 10:19:20
B00015,A01006,1,2018-03-21 10:25:37
B00022,A03443,3,2018-03-21 10:33:22
B00067,A01166,3,2018-03-21 10:51:07
B00054,A00500,2,2018-03-21 11:00:57
B00094,A00626,4,2018-03-21 11:11:31
B00053,A01299,5,2018-03-21 11:16:21
B00097,A02925,3,2018-03-21 11:25:01
B00074,A00791,3,2018-03-21 11:26:51
B00006,A01852,1,2018-03-21 11:31:02
B00069,A00061,1,2018-03-21 11:41:31
B00084,A00650,4,2018-03-21 11:57:26
B00077,A01868,1,2018-03-21 12:00:22
B00034,A00183,1,2018-03-21 12:12:33
B00034,A01397,2,2018-03-21 12:16:40
B00071,A01542,1,2018-03-21 12:48:18
B00018,A01661,4,2018-03-21 12:55:19
B00044,A01700,1,2018-03-21 12:57:31
B00080,A03334,3,2018-03-21 13:16:40
B00078,A02723,4,2018-03-21 13:27:16
B00003,A02743,4,2018-03-21 13:45:28
B00076,A02309,2,2018-03-21 13:51:23
B00016,A01192,1,2018-03-21 14:07:14
B00042,A03660,2,2018-03-21 14:07:38
B00032,A02154,4,2018-03-21 14:13:05
B00066,A01467,1,2018-03-21 14:33:44
B00065,A00193,5,2018-03-21 14:49:53
B00082,A00657,5,2018-03-21 15:05:22
B00043,A03188,2,2018-03-21 15:05:36
B00018,A01318,5,2018-03-21 15:21:36
B00015,A01255,3,2018-03-21 15:29:30
B00085,A01802,2,2018-03-21 15:36:36
B00085,A01236,4,2018-03-21 15:50:52
B00012,A03256,5,2018-03-21 15:53:37
B00015,A00310,3,2018-03-21 16:22:53
B00081,A01934,3,2018-03-21 16:43:44
B00011,A03836,4,2018-03-21 16:55:10
B00090,A00288,4,2018-03-21 16:57:17
B00085,A00254,3,2018-03-21 17:04:54
B00060,A01235,4,2018-03-21 17:26:31
B00006,A01802,2,2018-03-21 17:48:14
B00024,A01878,4,2018-03-21 17:55:47
B00048,A03333,5,2018-03-21 17:58:47
B00065,A01364,5,2018-03-21 18:15:28
B00067,A02919,5,2018-03-21 18:24:59
B00088,A03235,1,2018-03-21 18:27:53
B00002,A00485,5,2018-03-21 18:37:55
B00008,A00810,4,2018-03-21 18:38:36
B00074,A01859,2,2018-03-21 18:42:29
B00084,A01755,3,2018-03-21 18:51:06
B00036,A01908,5,2018-03-21 18:52:57
B00019,A03606,2,2018-03-21 18:56:29
B00032,A03245,4,2018-03-21 19:05:07
B00043,A00770,2,2018-03-21 19:52:50
B00082,A03362,2,2018-03-21 19:53:21
B00092,A02525,1,2018-03-21 20:10:50
B00041,A02678,1,2018-03-21 20:13:39
B00030,A00224,3,2018-03-21 20:14:53
B00057,A02802,4,2018-03-21 20:26:12
B00031,A00177,4,2018-03-21 20:36:50
B00030,A03511,1,2018-03-21 21:38:53
B00094,A02085,5,2018-03-21 21:42:40
B00055,A00632,1,2018-03-21 21:47:02
B00047,A00744,1,2018-03-21 22:01:16
B00091,A03357,3,2018-03-21 22:04:59
B00035,A00957,1,2018-03-21 22:08:53
B00060,A03069,5,2018-03-21 22:15:31
B00003,A03779,1,2018-03-21 22:26:48
B00060,A03723,4,2018-03-21 22:42:35
B00014,A02151,3,2018-03-21 23:26:30
B00093,A00577,3,2018-03-21 23:32:35
B00049,A01472,4,2018-03-21 23:35:32
B00045,A00802,5,2018-03-21 23:54:46
B00037,A01972,3,2018-03-22 00:11:12
B00037,A02158,3,2018-03-22 00:48:34
B00048,A03799,5,2018-03-22 00:51:31
B00097,A01387,2,2018-03-22 00:55:11
B00099,A00091,4,2018-03-22 01:04:32
B00058,A01903,2,2018-03-22 01:15:20
B00059,A00892,2,2018-03-22 01:39:53
B00016,A03030,4,2018-03-22 01:53:59
B00037,A02283,1,2018-03-22 02:01:47
B00006,A03836,5,2018-03-22 02:29:28
B00068,A02997,4,2018-03-22 02:36:57
B00015,A02031,5,2018-03-22 02:43:47
B00099,A00810,5,2018-03-22 02:56:06
B00087,A03292,1,2018-03-22 02:57:11
B00053,A00759,5,2018-03-22 03:03:17
B00055,A01351,4,2018-03-22 04:01:02
B00081,A02402,2,2018-03-22 04:18:40
B00009,A03143,5,2018-03-22 04:28:12
B00054,A00522,1,2018-03-22 04:30:10
B00099,A02792,3,2018-03-22 04:40:00
B00007,A02567,5,2018-03-22 04:56:46
B00070,A03825,1,2018-03-22 05:00:58
B00066,A03087,1,2018-03-22 05:02:36
B00043,A03137,1,2018-03-22 05:16:12
B00066,A01421,2,2018-03-22 05:37:41
B00065,A02397,3,2018-03-22 05:39:22
B00005,A00988,3,2018-03-22 05:43:13
B00059,A01343,1,2018-03-22 05:51:32
B00054,A00049,2,2018-03-22 05:53:48
B00067,A02889,3,2018-03-22 06:04:39
B00087,A02435,2,2018-03-22 06:16:08
B00099,A02915,3,2018-03-22 06:16:19
B00010,A01522,1,2018-03-22 06:31:21
B00039,A02014,1,2018-03-22 06:49:18
B00009,A02640,2,2018-03-22 06:51:45
B00069,A03347,5,2018-03-22 07:19:38
B00024,A02373,2,2018-03-22 07:23:01
B00002,A02130,3,2018-03-22 07:31:38
B00069,A03826,4,2018-03-22 07:36:14
B00003,A00007,2,2018-03-22 07:39:54
B00012,A02652,1,2018-03-22 07:45:57
B00020,A02067,1,2018-03-22 07:48:42
B00085,A03584,2,2018-03-22 07:49:06
B00008,A02030,1,2018-03-22 07:51:44
B00023,A01399,5,2018-03-22 07:58:41
B00099,A02940,4,2018-03-22 08:19:15
B00016,A02617,4,2018-03-22 08:37:57
B00054,A01954,2,2018-03-22 08:38:03
B00057,A02399,4,2018-03-22 08:47:05
B00032,A03395,2,2018-03-22 09:04:22
B00015,A02544,4,2018-03-22 09:16:17
B00083,A02404,5,2018-03-22 09:20:35
B00079,A02175,4,2018-03-22 09:30:05
B00066,A02130,4,2018-03-22 09:49:52
B00003,A01268,5,2018-03-22 10:01:04
B00079,A00824,3,2018-03-22 10:10:36
B00051,A02799,1,2018-03-22 10:45:49
B00037,A00736,1,2018-03-22 11:07:11
B00074,A02653,1,2018-03-22 11:14:01
B00080,A01576,3,2018-03-22 11:31:09
B00037,A00098,1,2018-03-22 11:42:08
B00062,A02807,5,2018-03-22 11:53:54
B00096,A00357,4,2018-03-22 12:05:41
B00077,A00709,2,2018-03-22 12:11:43
B00093,A00920,2,2018-03-22 12:12:34
B00042,A02949,1,2018-03-22 12:18:38
B00043,A03430,2,2018-03-22 12:23:38
B00098,A00080,3,2018-03-22 12:34:43
B00049,A01494,2,2018-03-22 12:49:21
B00009,A01575,3,2018-03-22 12:54:46
B00014,A00886,2,2018-03-22 13:24:59
B00085,A02309,5,2018-03-22 13:28:19
B00071,A02350,4,2018-03-22 13:52:54
B00068,A00453,1,2018-03-22 13:53:36
B00041,A01891,4,2018-03-22 14:01:02
B00070,A03435,4,2018-03-22 14:15:37
B00002,A00467,3,2018-03-22 14:18:17
B00081,A02748,5,2018-03-22 14:27:56
B00061,A03624,1,2018-03-22 14:27:59
B00086,A02161,5,2018-03-22 14:30:43
B00049,A02952,1,2018-03-22 14:56:11
B00063,A01804,4,2018-03-22 14:59:59
B00056,A03403,5,2018-03-22 15:35:57
B00033,A03444,2,2018-03-22 15:46:18
B00070,A00856,2,2018-03-22 16:10:55
B00044,A00978,4,2018-03-22 16:19:36
B00029,A01601,4,2018-03-22 16:29:06
B00051,A00664,2,2018-03-22 16:34:55
B00091,A00394,4,2018-03-22 16:38:21
B00093,A03395,2,2018-03-22 16:43:59
B00071,A01962,2,2018-03-22 17:03:22
B00073,A03526,2,2018-03-22 17:08:27
B00003,A03756,5,2018-03-22 17:33:16
B00038,A02116,5,2018-03-22 17:39:26
B00054,A01858,1,2018-03-22 17:41:49
B00043,A02295,1,2018-03-22 17:46:22
B00034,A01533,1,2018-03-22 17:46:35
B00094,A00939,4,2018-03-22 18:00:17
B00072,A02221,2,2018-03-22 18:04:03
B00019,A03175,2,2018-03-22 18:09:38
B00069,A01309,1,2018-03-22 18:11:15
B00042,A00901,1,2018-03-22 18:23:38
B00016,A03680,3,2018-03-22 18:23:59
B00038,A01934,5,2018-03-22 18:29:40
B00059,A00113,2,2018-03-22 18:32:04
B00030,A01488,4,2018-03-22 18:32:24
B00032,A00226,3,2018-03-22 18:36:06
B00056,A00228,4,2018-03-22 18:50:08
B00057,A01255,3,2018-03-22 18:55:15
B00021,A00028,2,2018-03-22 18:58:50
B00022,A01403,4,2018-03-22 19:08:37
B00008,A03061,3,2018-03-22 19:09:35
B00054,A00785,2,2018-03-22 19:09:57
B00049,A03433,4,2018-03-22 19:13:18
B00010,A00695,2,2018-03-22 19:30:16
B00009,A00953,1,2018-03-22 20:02:58
B00086,A03263,2,2018-03-22 20:18:51
B00069,A02768,1,2018-03-22 20:50:48
B00018,A03314,4,2018-03-22 21:02:32
B00045,A00463,4,2018-03-22 21:03:35
B00066,A00932,1,2018-03-22 21:34:37
B00058,A00229,1,2018-03-22 21:35:38
B00046,A00456,3,2018-03-22 21:52:09
B00072,A03734,2,2018-03-22 22:03:24
B00003,A03185,5,2018-03-22 22:14:53
B00028,A02315,4,2018-03-22 22:17:41
B00005,A00270,4,2018-03-22 22:22:33
B00048,A02403,3,2018-03-22 22:30:12
B00032,A02729,1,2018-03-22 23:15:08
B00066,A01909,3,2018-03-22 23:17:55
B00066,A02534,4,2018-03-22 23:30:10
B00071,A02596,1,2018-03-22 23:35:15
B00058,A03648,5,2018-03-22 23:43:14
B00067,A01816,5,2018-03-23 00:18:30
B00036,A00821,1,2018-03-23 00:26:02
B00025,A03344,2,2018-03-23 00:26:03
B00007,A02474,4,2018-03-23 00:28:36
B00020,A00597,1,2018-03-23 00:37:20
B00098,A03066,2,2018-03-23 00:40:29
B00025,A03309,1,2018-03-23 00:45:03
B00040,A01926,3,2018-03-23 00:54:42
B00087,A02168,1,2018-03-23 00:55:16
B00028,A01273,2,2018-03-23 00:56:18
B00094,A03705,2,2018-03-23 01:02:03
B00093,A03031,4,2018-03-23 01:50:35
B00088,A02778,5,2018-03-23 02:03:50
B00099,A01323,2,2018-03-23 02:05:09
B00007,A02197,5,2018-03-23 02:08:47
B00057,A03259,5,2018-03-23 02:15:24
B00051,A00671,5,2018-03-23 02:34:22
B00037,A02079,2,2018-03-23 02:56:31
B00008,A00568,5,2018-03-23 03:04:11
B00074,A02629,2,2018-03-23 03:07:13
B00006,A02514,4,2018-03-23 03:31:59
B00086,A01109,4,2018-03-23 03:47:49
B00004,A01791,3,2018-03-23 03:55:12
B00091,A03694,1,2018-03-23 04:03:16
B00095,A00286,2,2018-03-23 04:04:47
B00055,A02014,2,2018-03-23 04:13:55
B00030,A03174,3,2018-03-23 04:28:20
B00011,A02098,2,2018-03-23 04:29:04
B00081,A01217,1,2018-03-23 04:33:08
B00088,A02178,2,2018-03-23 05:00:58
B00007,A03182,4,2018-03-23 05:11:43
B00043,A02121,2,2018-03-23 05:14:37
B00094,A01941,1,2018-03-23 05:19:03
B00019,A01948,4,2018-03-23 05:34:06
B00082,A01664,1,2018-03-23 05:54:10
B00023,A00944,2,2018-03-23 06:05:45
B00070,A02808,4,2018-03-23 06:23:14
B00010,A02471,5,2018-03-23 06:30:15
B00056,A03163,5,2018-03-23 06:33:52
B00061,A00303,2,2018-03-23 06:42:11
B00059,A00222,1,2018-03-23 06:46:20
B00096,A01020,1,2018-03-23 06:48:24
B00061,A00564,3,2018-03-23 06:54:04
B00080,A02483,5,2018-03-23 06:56:46
B00031,A00176,5,2018-03-23 07:09:31
B00053,A03329,3,2018-03-23 07:18:10
B00047,A03767,2,2018-03-23 07:45:36
B00092,A03430,3,2018-03-23 07:52:15
B00095,A03646,1,2018-03-23 07:57:55
B00041,A02194,4,2018-03-23 07:58:17
B00061,A01333,1,2018-03-23 07:59:22
B00064,A03265,4,2018-03-23 07:59:58
B00095,A01897,3,2018-03-23 08:07:20
B00066,A02649,4,2018-03-23 08:08:48
B00087,A02308,2,2018-03-23 08:20:37
B00097,A02864,2,2018-03-23 08:32:31
B00077,A01744,4,2018-03-23 08:43:17
B00015,A03699,1,2018-03-23 08:44:44
B00008,A01268,3,2018-03-23 08:45:14
B00011,A01185,1,2018-03-23 09:04:41
B00006,A02899,2,2018-03-23 09:08:55
B00058,A01970,4,2018-03-23 09:10:04
B00080,A01737,5,2018-03-23 09:30:57
B00053,A03513,3,2018-03-23 09:44:58
B00035,A02594,2,2018-03-23 09:46:15
B00010,A02863,2,2018-03-23 09:50:41
B00010,A00491,5,2018-03-23 10:00:48
B00099,A02016,5,2018-03-23 10:05:44
B00004,A00125,4,2018-03-23 10:08:34
B00004,A01675,3,2018-03-23 10:12:39
B00075,A01349,1,2018-03-23 10:13:37
B00022,A02944,1,2018-03-23 10:20:10
B00089,A03448,5,2018-03-23 10:41:10
B00038,A00191,3,2018-03-23 10:52:14
B00062,A03842,3,2018-03-23 10:53:02
B00008,A02780,1,2018-03-23 10:57:36
B00097,A00763,2,2018-03-23 11:03:04
B00067,A00715,5,2018-03-23 11:17:30
B00033,A01043,3,2018-03-23 11:50:03
B00024,A01897,3,2018-03-23 11:51:43
B00077,A01760,5,2018-03-23 11:55:28
B00071,A00508,5,2018-03-23 12:20:31
B00100,A01827,1,2018-03-23 12:28:23
B00042,A01757,5,2018-03-23 12:33:30
B00088,A03685,5,2018-03-23 12:39:10
B00090,A01040,2,2018-03-23 12:52:59
B00062,A01609,3,2018-03-23 13:02:03
B00019,A00037,2,2018-03-23 13:03:59
B00028,A00703,2,2018-03-23 13:18:02
B00017,A01962,4,2018-03-23 13:53:52
B00025,A01553,4,2018-03-23 14:04:08
B00008,A00179,2,2018-03-23 14:15:57
B00081,A02009,5,2018-03-23 14:37:02
B00086,A02282,4,2018-03-23 14:48:19
B00082,A01533,5,2018-03-23 14:49:06
B00063,A01594,3,2018-03-23 14:51:49
B00014,A02778,1,2018-03-23 15:08:56
B00046,A03771,2,2018-03-23 15:12:31
B00007,A03264,1,2018-03-23 15:47:16
B00080,A03624,1,2018-03-23 15:58:13
B00006,A00272,4,2018-03-23 16:27:08
B00040,A02068,4,2018-03-23 16:34:38
B00015,A00028,1,2018-03-23 16:37:46
B00022,A00122,2,2018-03-23 16:40:33
B00005,A02215,5,2018-03-23 16:54:41
B00086,A00378,1,2018-03-23 17:00:37
B00036,A02791,5,2018-03-23 17:15:09
B00072,A03449,5,2018-03-23 17:18:49
B00081,A02755,1,2018-03-23 17:21:15
B00005,A02458,2,2018-03-23 17:22:25
B00073,A00543,2,2018-03-23 17:24:16
B00088,A02144,4,2018-03-23 17:27:32
B00082,A03531,2,2018-03-23 17:31:58
B00087,A02327,3,2018-03-23 17:37:51
B00050,A00432,5,2018-03-23 17:46:44
B00054,A00303,1,2018-03-23 18:34:43
B00057,A02878,4,2018-03-23 18:35:26
B00073,A02444,3,2018-03-23 18:49:56
B00020,A03348,3,2018-03-23 19:33:17
B00062,A01246,5,2018-03-23 19:35:07
B00048,A02535,4,2018-03-23 19:36:50
B00043,A03661,3,2018-03-23 19:39:03
B00021,A01685,2,2018-03-23 19:46:54
B00077,A02922,3,2018-03-23 20:04:35
B00017,A00995,1,2018-03-23 20:11:54
B00092,A03265,5,2018-03-23 20:21:32
B00020,A01464,5,2018-03-23 20:25:42
B00037,A01851,3,2018-03-23 20:48:17
B00022,A00844,4,2018-03-23 20:53:44
B00006,A03586,5,2018-03-23 21:08:57
B00065,A02583,3,2018-03-23 21:09:23
B00028,A00236,4,2018-03-23 21:19:29
B00098,A02452,4,2018-03-23 21:52:53
B00055,A02411,1,2018-03-23 22:01:36
B00062,A01979,4,2018-03-23 22:04:10
B00022,A01282,5,2018-03-23 22:12:06
B00086,A02567,2,2018-03-23 22:16:33
B00052,A00962,5,2018-03-23 22:28:17
B00040,A00427,1,2018-03-23 22:34:20
B00063,A02330,5,2018-03-23 22:35:55
B00024,A02589,4,2018-03-23 22:49:51
B00049,A01970,2,2018-03-23 22:49:57
B00087,A02847,5,2018-03-23 23:08:31
B00089,A03550,1,2018-03-23 23:12:33
B00059,A02160,1,2018-03-23 23:14:32
B00089,A01656,4,2018-03-23 23:37:36
B00032,A00907,1,2018-03-23 23:38:27
B00025,A03452,1,2018-03-23 23:43:15
B00029,A02971,2,2018-03-23 23:53:14
B00071,A02033,3,2018-03-24 00:20:22
B00023,A01705,1,2018-03-24 00:28:22
B00007,A01420,5,2018-03-24 00:31:43
B00007,A00476,5,2018-03-24 01:02:40
B00009,A02025,1,2018-03-24 01:08:20
B00083,A02185,3,2018-03-24 01:09:10
B00035,A01770,5,2018-03-24 01:15:07
B00071,A01207,3,2018-03-24 01:17:28
B00089,A03483,2,2018-03-24 01:33:03
B00036,A02614,1,2018-03-24 01:35:43
B00098,A00498,2,2018-03-24 01:41:20
B00016,A00765,4,2018-03-24 01:48:29
B00094,A03684,5,2018-03-24 02:05:37
B00070,A01199,4,2018-03-24 02:09:06
B00049,A01319,3,2018-03-24 02:09:42
B00043,A03143,1,2018-03-24 02:14:22
B00013,A01733,4,2018-03-24 02:15:01
B00035,A01072,4,2018-03-24 02:22:04
B00086,A00851,5,2018-03-24 02:23:21
B00081,A00224,2,2018-03-24 02:32:52
B00066,A02854,2,2018-03-24 02:45:20
B00097,A02246,2,2018-03-24 02:58:02
B00090,A03798,1,2018-03-24 03:28:01
B00021,A00840,1,2018-03-24 04:02:14
B00050,A02119,3,2018-03-24 04:10:25
B00033,A03704,3,2018-03-24 04:11:09
B00098,A01809,3,2018-03-24 04:17:29
B00028,A01508,1,2018-03-24 04:18:29
B00029,A01868,5,2018-03-24 04:19:38
B00075,A01979,2,2018-03-24 04:29:32
B00024,A01189,2,2018-03-24 04:46:11
B00046,A01637,1,2018-03-24 04:57:52
B00034,A01867,4,2018-03-24 05:05:04
B00038,A03295,3,2018-03-24 05:05:21
B00032,A01093,4,2018-03-24 05:15:11
B00039,A02772,2,2018-03-24 05:16:42
B00042,A00470,3,2018-03-24 05:16:56
B00099,A01181,3,2018-03-24 05:30:47
B00004,A02318,4,2018-03-24 05:47:12
